timestamp_s      , pid  , runtime_ns, runtime_ms, switches, nice, tickets
1764245021.330554, 11242,   19985905,     19.986,      235, 0   ,        100
1764245021.330554, 11243,   44468961,     44.469,     1535, 0   ,        100
1764245021.330554, 11244,     856304,      0.856,        4, 0   ,        100
1764245021.330554, 11250,     742207,      0.742,       27, 0   ,        100
1764245021.330554, 11251,     555062,      0.555,        5, 0   ,        100
1764245021.330554, 11252,    1468846,      1.469,        9, 0   ,        100
1764245021.330554, 11256,   11894570,     11.895,       25, 0   ,        100
1764245021.330554, 11257,     138144,      0.138,        3, 0   ,        100
1764245021.330554, 11262,    2818164,      2.818,        7, 0   ,        100
1764245021.330554, 11265,     137527,      0.138,        3, 0   ,        100
1764245021.330554, 11267,      22501,      0.023,        1, 0   ,        100
1764245021.330554, 11268,    2703518,      2.704,        9, 0   ,        100
1764245021.330554, 11269,   17625426,     17.625,       62, 0   ,        100
1764245021.330554, 11274,    1026095,      1.026,        9, 0   ,        100
1764245021.330554, 11275,     867932,      0.868,       19, 0   ,        100
1764245021.330554, 11277,     163779,      0.164,        3, 0   ,        100
1764245021.330554, 11280,      64327,      0.064,        1, 0   ,        100
1764245021.330554, 11297,     495198,      0.495,       20, 0   ,        100
1764245021.330554, 11303,     388318,      0.388,       17, 0   ,        100
1764245021.330554, 11312,   75181387,     75.181,       83, 0   ,        100
1764245021.330554, 11316,   54839054,     54.839,      142, 0   ,        100
1764245021.330554, 11317,    7427337,      7.427,      157, 0   ,        100
1764245021.330554, 11318,   50535290,     50.535,      103, 0   ,        100
1764245021.330554, 11322,      33738,      0.034,        1, 0   ,        100
1764245021.330554, 11324,    2351400,      2.351,       68, 0   ,        100
1764245021.330554, 11328,     134350,      0.134,        3, 0   ,        100
1764245021.330554, 11329,     108921,      0.109,        3, 0   ,        100
1764245021.330554, 11347,     333715,      0.334,       16, 0   ,        100
1764245021.330554, 11356,     440833,      0.441,       16, 0   ,        100
1764245021.330554, 11389,      98268,      0.098,        3, 0   ,        100
1764245021.330554, 11445,   42015219,     42.015,       73, 0   ,        100
1764245021.330554, 11446,   52070608,     52.071,       76, 0   ,        100
1764245021.330554, 11520,     350245,      0.350,       18, 0   ,        100
1764245021.330554, 11524,     405412,      0.405,       17, 0   ,        100
1764245021.330554, 11528,      87380,      0.087,        3, 0   ,        100
1764245021.330554, 11594,   52198920,     52.199,       77, 0   ,        100
1764245021.330554, 11606,   52437619,     52.438,       64, 0   ,        100
1764245021.330554, 11607,    1259027,      1.259,       26, 0   ,        100
1764245021.330554, 11608,   45268103,     45.268,       57, 0   ,        100
1764245021.330554, 11609,    1820779,      1.821,       14, 0   ,        100
1764245021.330554, 11610,   23777770,     23.778,       45, 0   ,        100
1764245021.330554, 11611,    1651059,      1.651,       15, 0   ,        100
1764245021.330554, 11612,    3540389,      3.540,       19, 0   ,        100
1764245021.330554, 11613,    6073303,      6.073,       10, 0   ,        100
1764245021.330554, 11614,     988996,      0.989,       13, 0   ,        100
1764245021.330554, 11615,    1151446,      1.151,        9, 0   ,        100
1764245021.330554, 11616,    1093710,      1.094,        9, 0   ,        100
1764245021.330554, 11617,    1998998,      1.999,       16, 0   ,        100
1764245021.330554, 11618,    1958300,      1.958,       13, 0   ,        100
1764245021.330554, 11619,    1663380,      1.663,        8, 0   ,        100
1764245021.330554, 11620,    1424649,      1.425,       11, 0   ,        100
1764245021.330554, 11621,    1134128,      1.134,       11, 0   ,        100
1764245021.330554, 11622,    2920782,      2.921,       13, 0   ,        100
1764245021.330554, 11623,    1819480,      1.819,        6, 0   ,        100
1764245021.330554, 11624,    1710298,      1.710,        9, 0   ,        100
1764245021.330554, 11625,    1182168,      1.182,       10, 0   ,        100
1764245021.330554, 11626,     842352,      0.842,        8, 0   ,        100
1764245021.330554, 11627,     850893,      0.851,        6, 0   ,        100
1764245021.330554, 11636,     735004,      0.735,       18, 0   ,        100
1764245021.330554, 11637,      32944,      0.033,        1, 0   ,        100
1764245021.330554, 11638,      19122,      0.019,        1, 0   ,        100
1764245021.330554, 11640,     519539,      0.520,       17, 0   ,        100
1764245021.330554, 11644,     122151,      0.122,        3, 0   ,        100
1764245021.330554, 11657,     993059,      0.993,       15, 0   ,        100
1764245021.330554, 11671,     384328,      0.384,       16, 0   ,        100
1764245021.330554, 11675,     120337,      0.120,        4, 0   ,        100
1764245021.330554, 11719,    1225570,      1.226,       17, 0   ,        100
1764245021.330554, 11723,     324451,      0.324,       17, 0   ,        100
1764245021.330554, 11727,      80897,      0.081,        2, 0   ,        100
1764245021.330554, 11728,     826579,      0.827,        9, 0   ,        100
1764245021.330554, 11730,      57877,      0.058,        2, 0   ,        100
1764245021.330554, 11732,      91517,      0.092,        3, 0   ,        100
1764245021.330554, 11733,     102662,      0.103,        2, 0   ,        100
1764245021.330554, 12784,     842712,      0.843,       42, 0   ,        100
1764245021.330554, 13378,      81876,      0.082,        3, 0   ,        100
1764245021.330554, 13463,    1012017,      1.012,       52, 0   ,        100
1764245021.330554, 13726,     951944,      0.952,       14, 0   ,        100
1764245021.330554, 13731,     424414,      0.424,       16, 0   ,        100
1764245021.330554, 13735,     160105,      0.160,        3, 0   ,        100
1764245021.330554, 14150,      69037,      0.069,        2, 0   ,        100
1764245021.330554, 17500,      59631,      0.060,        2, 0   ,        100
1764245021.330554, 21494,      88142,      0.088,        3, 0   ,        100
1764245021.330554, 21551,    2027809,      2.028,       97, 0   ,        100
1764245021.330554, 21705,  495802362,    495.802,      773, 0   ,        100
1764245021.330554, 21706,     780486,      0.780,       15, 0   ,        100
1764245021.330554, 21707,   42453126,     42.453,      252, 0   ,        100
1764245021.330554, 21708,   39897793,     39.898,      105, 0   ,        100
1764245021.330554, 21709,   43175397,     43.175,      872, 0   ,        100
1764245021.330554, 21710,  115351724,    115.352,     1436, 0   ,        100
1764245021.330554, 21713,   13586790,     13.587,       44, 0   ,        100
1764245021.330554, 21714,   11207476,     11.207,       32, 0   ,        100
1764245021.330554, 21715,   30069096,     30.069,       22, 0   ,        100
1764245021.330554, 21716,    8518365,      8.518,       21, 0   ,        100
1764245021.330554, 21717,    8161766,      8.162,       18, 0   ,        100
1764245021.330554, 21718,   24893039,     24.893,       18, 0   ,        100
1764245021.330554, 21733,   24482708,     24.483,       38, 0   ,        100
1764245021.330554, 21734,   24135158,     24.135,       20, 0   ,        100
1764245021.330554, 21735,   24076349,     24.076,       14, 0   ,        100
1764245021.330554, 21736,    1295868,      1.296,       13, 0   ,        100
1764245021.330554, 21737,    1234686,      1.235,       13, 0   ,        100
1764245021.330554, 21738,     457760,      0.458,       13, 0   ,        100
1764245021.330554, 21739,    1185174,      1.185,        9, 0   ,        100
1764245021.330554, 21740,     653817,      0.654,        7, 0   ,        100
1764245021.330554, 21741,     309024,      0.309,       10, 0   ,        100
1764245021.330554, 21742,    1079887,      1.080,        5, 0   ,        100
1764245021.330554, 21777,    1149515,      1.150,        6, 0   ,        100
1764245021.330554, 21824,     170533,      0.171,        6, 0   ,        100
1764245021.330554, 21825,     260719,      0.261,       10, 0   ,        100
1764245021.330554, 21826,     171151,      0.171,        3, 0   ,        100
1764245021.330554, 21827,     277144,      0.277,        4, 0   ,        100
1764245021.330554, 21828,      99731,      0.100,        3, 0   ,        100
1764245021.330554, 21830,     141685,      0.142,        3, 0   ,        100
1764245021.330554, 21840,     123760,      0.124,        4, 0   ,        100
1764245021.330554, 21841,      90190,      0.090,        5, 0   ,        100
1764245021.330554, 21920,    5568342,      5.568,       77, 0   ,        100
1764245021.330554, 21921,     837022,      0.837,       22, 0   ,        100
1764245021.330554, 21922,     866051,      0.866,       18, 0   ,        100
1764245021.330554, 21934,   45883343,     45.883,      167, 0   ,        100
1764245021.330554, 21936,     762440,      0.762,       23, 0   ,        100
1764245021.330554, 21937,     859007,      0.859,       19, 0   ,        100
1764245021.330554, 21938,    3872052,      3.872,       69, 0   ,        100
1764245021.330554, 21941,     789898,      0.790,        2, 0   ,        100
1764245021.330554, 21942,     137108,      0.137,        3, 0   ,        100
1764245021.330554, 21943,     491362,      0.491,        3, 0   ,        100
1764245021.330554, 21948,     306839,      0.307,        3, 0   ,        100
1764245021.330554, 21949,     323338,      0.323,        3, 0   ,        100
1764245021.330554, 21950,     502174,      0.502,       37, 0   ,        100
1764245021.330554, 21951,     592557,      0.593,       53, 0   ,        100
1764245021.330554, 21952,     534498,      0.534,       55, 0   ,        100
1764245021.330554, 21953,     684780,      0.685,       69, 0   ,        100
1764245021.330554, 21954,    1667392,      1.667,      102, 0   ,        100
1764245021.330554, 21955,     260625,      0.261,       22, 0   ,        100
1764245021.330554, 21956,     556946,      0.557,       27, 0   ,        100
1764245021.330554, 21957,     377774,      0.378,       27, 0   ,        100
1764245021.330554, 21958,     400532,      0.401,       26, 0   ,        100
1764245021.330554, 21959,    3328553,      3.329,      137, 0   ,        100
1764245021.330554, 21974,     206554,      0.207,        3, 0   ,        100
1764245021.330554, 21975,      92264,      0.092,        3, 0   ,        100
1764245021.330554, 21976,    1229443,      1.229,       69, 0   ,        100
1764245021.330554, 21999,    1367417,      1.367,       64, 0   ,        100
1764245021.330554, 22095,     989562,      0.990,       13, 0   ,        100
1764245021.330554, 22120,     266283,      0.266,        4, 0   ,        100
1764245021.330554, 24306,     759797,      0.760,       12, 0   ,        100
1764245021.330554, 24403,   51673009,     51.673,      804, 0   ,        100
1764245021.330554, 24414,      75113,      0.075,        2, 0   ,        100
1764245021.330554, 24419,      77241,      0.077,        2, 0   ,        100
1764245021.330554, 24426,   23491699,     23.492,      259, 0   ,        100
1764245021.330554, 24443,      43394,      0.043,        1, 0   ,        100
1764245021.330554, 24444,      31466,      0.031,        1, 0   ,        100
1764245021.330554, 24446,     584709,      0.585,       19, 0   ,        100
1764245021.330554, 24457,    1292878,      1.293,       50, 0   ,        100
1764245021.330554, 24461,   37584915,     37.585,      609, 0   ,        100
