iteration, timestamp_s      , pid  , runtime_ns, runtime_ms, delta_ns , delta_ms, rolling_runtime_ms, switches, nice, tickets, ticket_share
        2, 1764308936.218555,  7629,    9138486,      9.138,    336687,    0.337,              0.168,       11, 0   ,     100,     0.001474
        2, 1764308936.218555,  7630,    7779257,      7.779,         0,    0.000,              0.000,       10, 0   ,     100,     0.001474
        2, 1764308936.218555,  7635,     220768,      0.221,         0,    0.000,              0.000,        2, 0   ,     100,     0.001474
        2, 1764308936.218555,  7640,   13800618,     13.801,   1621194,    1.621,              0.811,      719, 0   ,     100,     0.001474
        2, 1764308936.218555,  8162,     882437,      0.882,    185621,    0.186,              0.093,        8, 0   ,     100,     0.001474
        2, 1764308936.218555,  8173,     270981,      0.271,     33148,    0.033,              0.017,        2, 0   ,     100,     0.001474
        2, 1764308936.218555,  8174,      39444,      0.039,         0,    0.000,              0.000,        1, 0   ,     100,     0.001474
        2, 1764308936.218555,  8175,     214750,      0.215,         0,    0.000,              0.000,        1, 0   ,     100,     0.001474
        2, 1764308936.218555,  8765,     277953,      0.278,    156798,    0.157,              0.078,        2, 0   ,     100,     0.001474
        2, 1764308936.218555, 10127,     826306,      0.826,     99652,    0.100,              0.050,        8, 0   ,     100,     0.001474
        2, 1764308936.218555, 10139,   13592332,     13.592,         0,    0.000,              0.000,      130, 0   ,     100,     0.001474
        2, 1764308936.218555, 10851,    4159645,      4.160,    316550,    0.317,              0.158,      159, 0   ,     100,     0.001474
        2, 1764308936.218555, 10852,    4575865,      4.576,    314653,    0.315,              0.157,      159, 0   ,     100,     0.001474
        2, 1764308936.218555, 10902,     434198,      0.434,     33330,    0.033,              0.017,       25, 0   ,     100,     0.001474
        2, 1764308936.218555, 10913,   23127805,     23.128,      6085,    0.006,              0.003,      677, -20 ,     300,     0.004423
        2, 1764308936.218555, 11895,   18082914,     18.083,   1640653,    1.641,              0.820,      469, -20 ,     300,     0.004423
        2, 1764308936.218555, 12197,   24393253,     24.393,   1480068,    1.480,              0.740,      795, 0   ,     100,     0.001474
        2, 1764308936.218555, 12343,    1772926,      1.773,         0,    0.000,              0.000,        3, 0   ,     100,     0.001474
        2, 1764308936.218555, 12344,     631008,      0.631,         0,    0.000,              0.000,        1, 0   ,     100,     0.001474
        2, 1764308936.218555, 12345,    1007861,      1.008,         0,    0.000,              0.000,        4, 0   ,     100,     0.001474
        2, 1764308936.218555, 12400,      40691,      0.041,         0,    0.000,              0.000,        2, 0   ,     100,     0.001474
        2, 1764308936.218555, 12402,    1454050,      1.454,         0,    0.000,              0.000,        1, 0   ,     100,     0.001474
        2, 1764308936.218555, 12403,    1285520,      1.286,         0,    0.000,              0.000,       78, 0   ,     100,     0.001474
        2, 1764308936.218555, 12404,     123820,      0.124,         0,    0.000,              0.000,        3, 0   ,     100,     0.001474
        2, 1764308936.218555, 12405,    2433017,      2.433,         0,    0.000,              0.000,      158, 0   ,     100,     0.001474
        2, 1764308936.218555, 12406,    2319209,      2.319,         0,    0.000,              0.000,      122, 0   ,     100,     0.001474
        2, 1764308936.218555, 12407,    2055482,      2.055,         0,    0.000,              0.000,       94, 0   ,     100,     0.001474
        2, 1764308936.218555, 12408,     334543,      0.335,         0,    0.000,              0.000,        3, 0   ,     100,     0.001474
        2, 1764308936.218555, 12409,    2097938,      2.098,         0,    0.000,              0.000,        3, 0   ,     100,     0.001474
        2, 1764308936.218555, 12410,     977339,      0.977,         0,    0.000,              0.000,        1, 0   ,     100,     0.001474
        2, 1764308936.218555, 12411,    1904402,      1.904,         0,    0.000,              0.000,        3, 0   ,     100,     0.001474
        2, 1764308936.218555, 12412,   12788088,     12.788,         0,    0.000,              0.000,        2, 0   ,     100,     0.001474
        2, 1764308936.218555, 12413,    1969554,      1.970,         0,    0.000,              0.000,        3, 0   ,     100,     0.001474
        2, 1764308936.218555, 12414,    4260934,      4.261,         0,    0.000,              0.000,       11, 0   ,     100,     0.001474
        2, 1764308936.218555, 12415,    1818821,      1.819,         0,    0.000,              0.000,        2, 0   ,     100,     0.001474
        2, 1764308936.218555, 12416,    1136178,      1.136,         0,    0.000,              0.000,        1, 0   ,     100,     0.001474
        2, 1764308936.218555, 12417,    1126651,      1.127,         0,    0.000,              0.000,        2, 0   ,     100,     0.001474
        2, 1764308936.218555, 12418,    2249338,      2.249,         0,    0.000,              0.000,        2, 0   ,     100,     0.001474
        2, 1764308936.218555, 12419,    1586443,      1.586,         0,    0.000,              0.000,        1, 0   ,     100,     0.001474
        2, 1764308936.218555, 12420,     503420,      0.503,         0,    0.000,              0.000,        1, 0   ,     100,     0.001474
        2, 1764308936.218555, 12421,   28394133,     28.394,         0,    0.000,              0.000,       16, 0   ,     100,     0.001474
        2, 1764308936.218555, 12422,   19492821,     19.493,         0,    0.000,              0.000,       10, 0   ,     100,     0.001474
        2, 1764308936.218555, 12423,     699942,      0.700,         0,    0.000,              0.000,        9, 0   ,     100,     0.001474
        2, 1764308936.218555, 12424,     714622,      0.715,         0,    0.000,              0.000,        9, 0   ,     100,     0.001474
        2, 1764308936.218555, 12425,     799489,      0.799,         0,    0.000,              0.000,       52, 0   ,     100,     0.001474
        2, 1764308936.218555, 12426,    1387206,      1.387,         0,    0.000,              0.000,      102, 0   ,     100,     0.001474
        2, 1764308936.218555, 12427,    1253398,      1.253,         0,    0.000,              0.000,       94, 0   ,     100,     0.001474
        2, 1764308936.218555, 12428,    3467779,      3.468,         0,    0.000,              0.000,      694, 0   ,     100,     0.001474
        2, 1764308936.218555, 12429,    1810411,      1.810,         0,    0.000,              0.000,       57, 0   ,     100,     0.001474
        2, 1764308936.218555, 12430,    1188106,      1.188,         0,    0.000,              0.000,       94, 0   ,     100,     0.001474
        2, 1764308936.218555, 12431,    1115006,      1.115,         0,    0.000,              0.000,       94, 0   ,     100,     0.001474
        2, 1764308936.218555, 12432,    1357572,      1.358,         0,    0.000,              0.000,      160, 0   ,     100,     0.001474
        2, 1764308936.218555, 12433,    3918422,      3.918,         0,    0.000,              0.000,      650, 0   ,     100,     0.001474
        2, 1764308936.218555, 12434,    4372405,      4.372,         0,    0.000,              0.000,      653, 0   ,     100,     0.001474
        2, 1764308936.218555, 12435,   10215245,     10.215,         0,    0.000,              0.000,      817, 0   ,     100,     0.001474
        2, 1764308936.218555, 12436,    3062712,      3.063,         0,    0.000,              0.000,      453, 0   ,     100,     0.001474
        2, 1764308936.218555, 12437,    2417579,      2.418,         0,    0.000,              0.000,      304, 0   ,     100,     0.001474
        2, 1764308936.218555, 12438,    4457723,      4.458,         0,    0.000,              0.000,       96, 0   ,     100,     0.001474
        2, 1764308936.218555, 12439,    3224850,      3.225,         0,    0.000,              0.000,      259, 0   ,     100,     0.001474
        2, 1764308936.218555, 12440,    4496387,      4.496,         0,    0.000,              0.000,      625, 0   ,     100,     0.001474
        2, 1764308936.218555, 12441,    3201786,      3.202,         0,    0.000,              0.000,      291, 0   ,     100,     0.001474
        2, 1764308936.218555, 12442,     172262,      0.172,         0,    0.000,              0.000,        2, 0   ,     100,     0.001474
        2, 1764308936.218555, 12443,     494637,      0.495,         0,    0.000,              0.000,       26, 0   ,     100,     0.001474
        2, 1764308936.218555, 12444,    1781852,      1.782,         0,    0.000,              0.000,        4, 0   ,     100,     0.001474
        2, 1764308936.218555, 12445,     570010,      0.570,         0,    0.000,              0.000,        2, 0   ,     100,     0.001474
        2, 1764308936.218555, 12446,    1383323,      1.383,         0,    0.000,              0.000,        4, 0   ,     100,     0.001474
        2, 1764308936.218555, 12447,   12216570,     12.217,         0,    0.000,              0.000,        3, 0   ,     100,     0.001474
        2, 1764308936.218555, 12448,    2084135,      2.084,         0,    0.000,              0.000,        3, 0   ,     100,     0.001474
        2, 1764308936.218555, 12449,    4224338,      4.224,         0,    0.000,              0.000,       13, 0   ,     100,     0.001474
        2, 1764308936.218555, 12450,    1652197,      1.652,         0,    0.000,              0.000,        1, 0   ,     100,     0.001474
        2, 1764308936.218555, 12451,    1318573,      1.319,         0,    0.000,              0.000,        1, 0   ,     100,     0.001474
        2, 1764308936.218555, 12452,     891811,      0.892,         0,    0.000,              0.000,        2, 0   ,     100,     0.001474
        2, 1764308936.218555, 12453,    2511578,      2.512,         0,    0.000,              0.000,        3, 0   ,     100,     0.001474
        2, 1764308936.218555, 12454,    1455049,      1.455,         0,    0.000,              0.000,        1, 0   ,     100,     0.001474
        2, 1764308936.218555, 12455,     458694,      0.459,         0,    0.000,              0.000,        1, 0   ,     100,     0.001474
        2, 1764308936.218555, 12456,     540847,      0.541,         0,    0.000,              0.000,       66, 0   ,     100,     0.001474
